Code,ID,Name,FV,ISIN,Industry,Marketcap
530267,ARIGATO,ARIGATO UNIVERSE LTD,10,INE021N01011,Industrial Products,41.15
511605,ARIHANTCAP,ARIHANT CAPITAL MARKETS LTD,1,INE420B01036,Stockbroking & Allied,596.57
531381,ARIHANT,ARIHANT FOUNDATIONS & HOUSING LTD,10,INE413D01011,Residential- Commercial Projects,113.82
506194,ARIHANTSUP,ARIHANT SUPERSTRUCTURES LIMITED,10,INE643K01018,Residential- Commercial Projects,1504.4
531017,ARISE,ARIHANT'S SECURITIES LTD,10,INE190D01015,Diversified Commercial Services,8.69
531179,ARMANFIN,ARMAN FINANCIAL SERVICES LTD,10,INE109C01017,Non Banking Financial Company (NBFC),1955.46
538556,ARMAN,ARMAN HOLDINGS LTD,10,INE510P01018,Investment Company,34.13
537069,ARNOLD,ARNOLD HOLDINGS LTD,10,INE185K01036,Non Banking Financial Company (NBFC),124.54
513729,AROGRANITE,ARO GRANITE INDUSTRIES LTD,10,INE210C01013,Granites & Marbles,80.2
516064,ARROWGREEN,ARROW GREENTECH LTD,10,INE570D01018,Packaging,624.87
544025,ARROWHEAD,ARROWHEAD SEPERATION ENGINEERING LTD,10,INE0PP401015,Industrial Products,26.59
506074,ARSHIYA,ARSHIYA LIMITED,2,INE968D01022,Logistics Solution Provider,189.97
533163,ARSSINFRA,ARSS INFRASTRUCTURE PROJECTS LTD,10,INE267I01010,Civil Construction,50.02
531297,ARTEFACT,ARTEFACT PROJECTS LTD,10,INE885B01014,Consulting Services,67.88
542670,AEPL,ARTEMIS ELECTRICALS AND PROJECTS LTD,1,INE757T01025,Other Electrical Equipment,908.25
542919,ARTEMISMED,ARTEMIS MEDICARE SERVICES LTD,1,INE025R01021,Hospital,2462.56
522134,ARTSONEN,ARTSON ENGINEERING LTD,1,INE133D01023,Industrial Products,570.23
500016,ARUNAHTEL,ARUNA HOTELS LTD,10,INE957C01019,Hotels & Resorts,41.29
526935,ARUNIS,ARUNIS ABODE LTD,10,INE377D01018,Other Financial Services,12.19
530881,ABVL,ARUNJYOTI BIO VENTURES LTD,10,INE485K01014,Other Financial Services,96.9
542484,ARVINDFASN,ARVIND FASHIONS LTD,4,INE955V01021,Speciality Retail,6029.06
500101,ARVIND,ARVIND LTD,10,INE034A01011,Garments & Apparels,8118.39
539301,ARVSMART,ARVIND SMARTSPACES LTD,10,INE034S01021,Residential- Commercial Projects,3011.52
538716,ARYACAPM,ARYAMAN CAPITAL MARKETS LTD,10,INE229R01011,Investment Company,144.92
530245,ARYAMAN,ARYAMAN FINANCIAL SERVICES LTD,10,INE032E01017,Non Banking Financial Company (NBFC),290.88
542176,ARYAN,ARYAN SHARE AND STOCK BROKERS LTD,10,INE016X01010,Other Financial Services,6.14
515030,ASAHIINDIA,ASAHI INDIA GLASS LTD,1,INE439A01020,Auto Components & Equipments,14282.75
532853,ASAHISONG,ASAHI SONGWON COLORS LTD,10,INE228I01012,Dyes And Pigments,383.79
543943,ASARFI,ASARFI HOSPITAL LTD,10,INE0DN001027,Hospital,160.68
527001,ASHAPURMIN,ASHAPURA MINECHEM LTD,2,INE348A01023,Industrial Minerals,3166.33
542579,AGOL,ASHAPURI GOLD ORNAMENT LTD,1,INE05FR01029,Gems- Jewellery And Watches,371.48
519174,ASHAI,ASHIANA AGRO INDUSTRIES LTD,10,INE709D01012,Edible Oil,4.38
523716,ASHIANA,ASHIANA HOUSING LTD,2,INE365D01021,Residential- Commercial Projects,3367.08
513401,ASHIS,ASHIANA ISPAT LTD,10,INE587D01012,Iron & Steel Products,37.25
543766,ASHIKA,ASHIKA CREDIT CAPITAL LTD,10,INE094B01013,Non Banking Financial Company (NBFC),92.69
514286,ASHIMASYN,ASHIMA LTD,10,INE440A01010,Other Textile Products,365.11
512247,ASHCAP,ASHIRWAD CAPITAL LTD,1,INE894A01026,Other Financial Services,36.3
526847,ASHSI,ASHIRWAD STEELS & INDUSTRIES LTD,10,INE338C01012,Iron & Steel Products,55.19
530429,ASHISHPO,ASHISH POLYPLAST LTD,10,INE831C01016,Plastic Products - Industrial,10.53
541702,ASHNI,ASHNISHA INDUSTRIES LTD,1,INE694W01024,Trading & Distributors,72.32
507872,ASHNOOR,ASHNOOR TEXTILE MILLS LTD,10,INE372I01018,Other Textile Products,82.49
500477,ASHOKLEY,ASHOK LEYLAND LTD,1,INE208A01029,Commercial Vehicles,52369.4
533271,ASHOKA,ASHOKA BUILDCON LTD,5,INE442H01029,Civil Construction,4801.77
540923,ASHOKAMET,ASHOKA METCAST LTD,10,INE760Y01011,Trading - Metals,50.84
526983,ASHOKRE,ASHOKA REFINERIES LTD,10,INE760M01016,Other Agricultural Products,2.29
526187,ASHRAM,ASHRAM ONLINE.COM LTD,10,INE293C01019,Healthcare Service Provider,7.94
502015,ASIIL,ASI INDUSTRIES LTD,1,INE443A01030,Industrial Minerals,252.48
538777,ASIACAP,ASIA CAPITAL LTD,10,INE131Q01011,Non Banking Financial Company (NBFC),5.12
530899,ASIAPAK,ASIA PACK LTD,10,INE784M01016,Other Textile Products,12.22
530355,ASIANENE,ASIAN ENERGY SERVICES LTD,10,INE276G01015,Oil Equipment & Services,1086.86
532888,ASIANTILES,ASIAN GRANITO INDIA LTD,10,INE022I01019,Ceramics,770.99
533227,AHLEAST,ASIAN HOTELS (EAST) LTD,10,INE926K01017,Hotels & Resorts,250.21
500023,ASIANHOTNR,ASIAN HOTELS (NORTH) LIMITED,10,INE363A01022,Hotels & Resorts,299.19
500820,ASIANPAINT,ASIAN PAINTS LTD,1,INE021A01026,Paints,273913.32
524434,ASINPET,ASIAN PETROPRODUCTS & EXPORTS LTD,10,INE810M01019,Commodity Chemicals,13.82
531847,ASTAR,ASIAN STAR CO.LTD,10,INE194D01017,Gems- Jewellery And Watches,1229.16
519532,ASIANTNE,ASIAN TEA & EXPORTS LTD,10,INE822B01017,Trading & Distributors,28.4
543927,ASIAN,ASIAN WAREHOUSING LTD,10,INE04Z101016,Food Storage Facilities,12.28
530723,ASITCFIN,ASIT C.MEHTA FINANCIAL SERVICES LTD,10,INE041B01014,Stockbroking & Allied,130.29
544022,ASKAUTOLTD,ASK AUTOMOTIVE LTD,2,INE491J01022,Auto Components & Equipments,6164.65
526433,ASMTEC,ASM TECHNOLOGIES LTD,10,INE867C01010,Computers - Software & Consulting,1047.69
540788,ASPIRA,ASPIRA PATHLAB & DIAGNOSTICS LTD,10,INE500C01017,Healthcare Service Provider,32.3
542911,ASSAMENT,ASSAM ENTRADE LTD,10,INE165G01010,Non Banking Financial Company (NBFC),91.48
507526,ASALCBR,ASSOCIATED ALCOHOLS & BREWERIES LTD,10,INE073G01016,Breweries & Distilleries,995.08
531168,ASSOCER,ASSOCIATED CERAMICS LTD,10,INE771E01010,Other Construction Materials,133.66
533138,ASTEC,ASTEC LIFESCIENCES LIMITED,10,INE563J01010,Pesticides & Agrochemicals,2519.68
540975,ASTERDM,ASTER DM HEALTHCARE LTD,10,INE914M01019,Hospital,24373.74
532493,ASTRAMICRO,ASTRA MICROWAVE PRODUCTS LTD,2,INE386C01029,Aerospace & Defense,6318.12
532830,ASTRAL,ASTRAL LTD,1,INE006I01046,Plastic Products - Industrial,52754.32
506820,ASTRAZEN,ASTRAZENECA PHARMA INDIA LTD,2,INE203A01020,Pharmaceuticals,13270.13
540824,ASTRON,ASTRON PAPER & BOARD MILL LTD,10,INE646X01014,Paper & Paper Products,104.81
512433,ASUTENT,ASUTOSH ENTERPRISES LTD,10,INE508W01018,Trading & Distributors,
543911,ATALREAL,ATAL REALTECH LTD,2,INE0ALR01029,Residential- Commercial Projects,105.39
543236,ATAM,ATAM VALVES LTD,10,INE09KD01013,Industrial Products,236.33
530187,ATHARVENT,ATHARV ENTERPRISES LTD,10,INE354E01031,Non Banking Financial Company (NBFC),4.22
539099,ATHCON,ATHENA CONSTRUCTIONS LTD,10,INE291R01011,Residential- Commercial Projects,6.83
517429,ATHENAGLO,ATHENA GLOBAL TECHNOLOGIES LTD,10,INE576B01019,Computers - Software & Consulting,127.86
538713,ATISHAY,ATISHAY LTD,10,INE011R01013,Software Products,77.58
532759,ATLANTAA,ATLANTAA LTD,2,INE285H01022,Road Assets傍oll- Annuity- Hybrid-Annuity,264.06
531795,ATULAUTO,ATUL AUTO LTD,5,INE951D01028,Commercial Vehicles,1379.24
500027,ATUL,ATUL LTD,10,INE100A01010,Specialty Chemicals,18122.58
500028,ATVPR,ATV PROJECTS INDIA LTD,10,INE447A01015,Industrial Products,100.6
540611,AUBANK,AU SMALL FINANCE BANK LTD,10,INE949L01017,Other Bank,42715.99
532668,AURIONPRO,AURIONPRO SOLUTIONS LTD,10,INE132H01018,Computers - Software & Consulting,5884.17
530233,AUROLAB,AURO LABORATORIES LTD,10,INE292C01011,Pharmaceuticals,116.98
524804,AUROPHARMA,AUROBINDO PHARMA LTD,1,INE406A01037,Pharmaceuticals,63723.75
539289,AURUM,AURUM PROPTECH LTD,5,INE898S01029,IT Enabled Services,418.39
509009,AUSOMENT,AUSOM ENTERPRISE LIMITED,10,INE218C01016,Gems- Jewellery And Watches,127.26
522005,AUSTENG,AUSTIN ENGINEERING CO.LTD,10,INE759F01012,Industrial Products,70.74
539177,AIIL,AUTHUM INVESTMENT & INFRASTRUCTURE LTD,1,INE206F01022,Non Banking Financial Company (NBFC),12537.97
531994,AUTOPINS,AUTO PINS (INDIA) LTD,10,INE706C01028,Auto Components & Equipments,106.35
532797,AUTOIND,AUTOLINE INDUSTRIES LTD,10,INE718H01014,Auto Components & Equipments,492.49
505036,ACGL,AUTOMOBILE CORPORATION OF GOA LTD,10,INE451C01013,Auto Components & Equipments,1291.12
505010,AUTOAXLES,AUTOMOTIVE AXLES LTD,10,INE449A01011,Auto Components & Equipments,2786.21
520119,ASAL,AUTOMOTIVE STAMPINGS & ASSEMBLIES LTD,10,INE900C01027,Auto Components & Equipments,1222.43
512277,AUTOINT,AUTORIDERS INTERNATIONAL LTD,10,INE340U01010,Logistics Solution Provider,3.54
540649,AVADHSUGAR,AVADH SUGAR & ENERGY LTD,10,INE349W01017,Sugar,1201.41
531310,AVAILFC,AVAILABLE FINANCE LTD,10,INE325G01010,Non Banking Financial Company (NBFC),219.38
543896,AVALON,AVALON TECHNOLOGIES LTD,2,INE0LCL01028,Other Electrical Equipment,3408.85
512149,AVANCE,AVANCE TECHNOLOGIES LTD,1,INE758A01072,Software Products,219.99
532406,AVANTEL,AVANTEL LTD,2,INE005B01027,Telecom - Equipment & Accessories,2650.18
512573,AVANTIFEED,AVANTI FEEDS LTD,1,INE871C01038,Animal Feed,7094.99
543737,AVEER,AVEER FOODS LTD,10,INE09BN01011,Packaged Foods,210.27
540376,DMART,AVENUE SUPERMARTS LTD,10,INE192R01011,Diversified Retail,310507.04
543910,AVG,AVG LOGISTICS LTD,10,INE680Z01018,Logistics Solution Provider,669.37
539288,AVI,AVI POLYMERS LTD,10,INE897N01014,Specialty Chemicals,4.17
523896,APIL,AVI PRODUCTS INDIA LTD,10,INE316O01021,Trading & Distributors,9.09
511589,AVONMORE,AVONMORE CAPITAL & MANAGEMENT SERVICES LIMITED,10,INE323B01016,Non Banking Financial Company (NBFC),231.8
543512,AVROIND,AVRO INDIA LTD,10,INE652Z01017,Plastic Products - Consumer,138.85
519105,AVTNPL,AVT NATURAL PRODUCTS LTD,1,INE488D01021,Other Agricultural Products,1316.04
513642,AXELPOLY,AXEL POLYMERS LTD,10,INE197C01012,Plastic Products - Industrial,56.3
532215,AXISBANK,AXIS BANK LTD,2,INE238A01034,Private Sector Bank,331382.33
543347,AXISTECETF,AXIS NIFTY IT ETF,100,INF846K01Y96,,
543348,AXISHETF,AXIS NIFTY HEALTHCARE ETF,10,INF846K01Z12,,
543357,AXISCETF,AXIS NIFTY INDIA CONSUMPTION ETF,10,INF846K016C7,,
543853,AXISPEGP,AXIS S&P BSE SENSEX ETF,10,INF846K010Q0,,
532395,AXISCADES,AXISCADES TECHNOLOGIES LTD,5,INE555B01013,IT Enabled Services,2542.26
542285,AXITA,AXITA COTTON LTD,1,INE02EZ01022,Other Textile Products,606.28
523850,AXTEL,AXTEL INDUSTRIES LTD,10,INE767C01012,Industrial Products,1049.98
508933,AYMSYNTEX,AYM SYNTEX LTD,10,INE193B01039,Other Textile Products,476.39
544061,AZAD,AZAD ENGINEERING LTD,2,INE02IJ01035,Heavy Electrical Equipment,7543.11
508136,BNALTD,B & A LTD,10,INE489D01011,Tea & Coffee,176.65
532719,BLKASHYAP,B.L.KASHYAP AND SONS LTD,1,INE350H01032,Civil Construction,1529.61
523186,BAPACK,B&A PACKAGING INDIA LIMITED,10,INE00FM01013,Packaging,46.98
543668,BBTCL,B&B TRIPLEWALL CONTAINERS LTD,10,INE01EE01011,Packaging,547.96
532507,BAGFILMS,B.A.G.FILMS & MEDIA LTD,2,INE116D01028,TV Broadcasting & Software Production,184.86
537766,BCP,B.C. POWER CONTROLS LTD,2,INE905P01028,Cables - Electricals,35.25
531647,BJDUP,B.J.DUPLEX BOARDS LTD,1,INE265C01025,Paper & Paper Products,
523019,BNRSEC,B.N.RATHI SECURITIES LTD,10,INE710D01010,Other Financial Services,114.39
531268,B2BSOFT,B2B SOFTWARE TECHNOLOGIES LTD,10,INE151B01011,Software Products,35.04
532380,BABA,BABA ARTS LTD,1,INE893A01036,Film Production- Distribution & Exhibition,82.95
524516,BACPHAR,BACIL PHARMA LTD,10,INE711D01018,Pharmaceuticals,10.27
532989,BAFNAPH,BAFNA PHARMACEUTICALS LTD,10,INE878I01022,Pharmaceuticals,207.44
511724,BAIDFIN,BAID FINSERV LTD,2,INE020D01022,Non Banking Financial Company (NBFC),266.31
532977,BAJAJ-AUTO,BAJAJ AUTO LTD,10,INE917I01010,2/3 Wheelers,253235.58
533229,BAJAJCON,BAJAJ CONSUMER CARE LTD,1,INE933K01021,Personal Care,3273.8
500031,BAJAJELEC,BAJAJ ELECTRICALS LTD,2,INE193E01025,Household Appliances,11110.09
500034,BAJFINANCE,BAJAJ FINANCE LIMITED,2,INE296A01024,Non Banking Financial Company (NBFC),447286.74
532978,BAJAJFINSV,BAJAJ FINSERV LTD,1,INE918I01026,Holding Company,270929.96
544092,NIFTYBETF,BAJAJ FINSERV NIFTY 50 ETF,10,INF0QA701722,,
544093,BANKBETF,BAJAJ FINSERV NIFTY BANK ETF,10,INF0QA701714,,
512261,BAJGLOB,BAJAJ GLOBAL LTD,10,INE553H01015,Trading & Distributors,
539872,BAJAJHCARE,BAJAJ HEALTHCARE LTD,5,INE411U01027,Pharmaceuticals,898.88
500032,BAJAJHIND,BAJAJ HINDUSTHAN SUGAR LIMITED,1,INE306A01021,Sugar,4156.53
500490,BAJAJHLDNG,BAJAJ HOLDINGS & INVESTMENT LTD,10,INE118A01012,Holding Company,90951.84
507944,BAJAJST,BAJAJ STEEL INDUSTRIES LTD,5,INE704G01024,Industrial Products,666.25
544042,BAJEL,BAJEL PROJECTS LTD,2,INE0KQN01018,Integrated Power Utilities,2552.38
524824,BALPHARMA,BAL PHARMA LTD,10,INE083D01012,Pharmaceuticals,161.25
530999,BALAMINES,BALAJI AMINES LTD,2,INE050E01027,Specialty Chemicals,7353.57
532382,BALAJITELE,BALAJI TELEFILMS LTD,2,INE794B01026,Media & Entertainment,808.78
539834,BALGOPAL,BALGOPAL COMMERCIAL LTD,10,INE119R01014,Trading & Distributors,53.72
502355,BALKRISIND,BALKRISHNA INDUSTRIES LTD,2,INE787D01026,Tyres & Rubber Products,46247.27
539251,BALKRISHNA,BALKRISHNA PAPER MILLS LTD,10,INE875R01011,Paper & Paper Products,79.71
523319,BALMLAWRIE,BALMER LAWRIE & CO.LTD,10,INE164A01016,Diversified,4398.22
532485,BLIL,BALMER LAWRIE INVESTMENTS LTD,10,INE525F01017,Non Banking Financial Company (NBFC),1502.87
500038,BALRAMCHIN,BALRAMPUR CHINI MILLS LTD,1,INE119A01028,Sugar,7708.63
531112,BALUFORGE,BALU FORGE INDUSTRIES LTD,10,INE011E01029,Industrial Products,2295.49
520127,BALTE,BALURGHAT TECHNOLOGIES LTD,10,INE654B01014,Road Transport,55.51
519295,BAMBINO,BAMBINO AGRO INDUSTRIES LTD,10,INE921D01013,Packaged Foods,270.34
531591,BAMPSL,BAMPSL SECURITIES LTD,10,INE802A01037,Non Banking Financial Company (NBFC),30.13
526849,BANARBEADS,BANARAS BEADS LTD,10,INE655B01011,Gems- Jewellery And Watches,62.27
509053,BANASFN,BANAS FINANCE LTD,10,INE521L01030,Investment Company,80.67
500039,BANCOINDIA,BANCO PRODUCTS (INDIA) LTD,2,INE213C01025,Auto Components & Equipments,4346.55
524602,BANDARAM,BANDARAM PHARMA PACKTECH LTD,10,INE875N01036,Healthcare Service Provider,39.95
541153,BANDHANBNK,BANDHAN BANK LTD,10,INE545U01014,Private Sector Bank,29472.69
540154,IDFSENSEXE,BANDHAN S&P BSE SENSEX ETF,10,INF194KA1T91,,
532946,BANG,BANG OVERSEAS LTD,10,INE863I01016,Garments & Apparels,68.82
539120,BFFL,BANGALORE FORT FARMS LTD,10,INE578R01011,Jute & Jute Products,23.91
532134,BANKBARODA,BANK OF BARODA,2,INE028A01039,Public Sector Bank,138514.94
532149,BANKINDIA,BANK OF INDIA,10,INE084A01016,Public Sector Bank,65262.49
532525,MAHABANK,BANK OF MAHARASHTRA,10,INE457A01014,Public Sector Bank,45051.7
532674,BASML,BANNARI AMMAN SPINNING MILLS LTD,5,INE186H01022,Other Textile Products,271.23
500041,BANARISUG,BANNARI AMMAN SUGARS LTD,10,INE459A01010,Sugar,3260.51
538546,BRPL,BANSAL ROOFING PRODUCTS LTD,10,INE319Q01012,Iron & Steel Products,113.57
519353,BANSTEA,BANSISONS TEA INDUSTRIES LTD,10,INE856E01019,Tea & Coffee,2.46
503722,BANSWRAS,BANSWARA SYNTEX LTD,5,INE629D01020,Other Textile Products,521.18
532916,BVCL,BARAK VALLEY CEMENTS LTD,10,INE139I01011,Cement & Cement Products,124.32
543283,BARBEQUE,BARBEQUE-NATION HOSPITALITY LTD,5,INE382M01027,Restaurants,2085.99
513502,BAROEXT,BARODA EXTRUSION LTD,1,INE927K01023,Aluminium- Copper & Zinc Products,61.56
500270,BARODARY,BARODA RAYON CORPORATION LTD,10,INE461A01024,Other Textile Products,401.98
532694,ASMS,BARTRONICS INDIA LTD,1,INE855F01042,IT Enabled Services,644.18
524687,BASANTGL,BASANT AGRO TECH (INDIA) LTD,1,INE473E01021,Fertilizers,185.24
500042,BASF,BASF INDIA LTD,10,INE373A01013,Specialty Chemicals,16067.2
500043,BATAINDIA,BATA INDIA LTD,5,INE176A01028,Footwear,17829.98
522004,BATLIBOI,BATLIBOI LTD,5,INE177C01022,Industrial Products,434.09
506285,BAYERCROP,BAYER CROPSCIENCE LTD,10,INE462A01022,Pesticides & Agrochemicals,24602.42
539946,BAZELINTER,BAZEL INTERNATIONAL LTD,10,INE217E01014,Non Banking Financial Company (NBFC),8.97
517246,BCCFUBA,BCC FUBA INDIA LTD,10,INE788D01016,Computers Hardware & Equipments,84.42
539621,BCLENTERPR,BCL ENTERPRISES LTD,1,INE368E01023,Non Banking Financial Company (NBFC),12.94
524332,BCLIND,BCL INDUSTRIES LTD,1,INE412G01024,Edible Oil,1622.58
542057,BCPL,BCPL RAILWAY INFRASTRUCTURE LTD,10,INE00SW01015,Civil Construction,173.49
524828,BDH,BDH INDUSTRIES LTD,10,INE278D01018,Pharmaceuticals,177.24
539447,BEARDSELL,BEARDSELL LTD,2,INE520H01022,Other Industrial Products,160.9
533270,BEDMUTHA,BEDMUTHA INDUSTRIES LTD,10,INE844K01012,Iron & Steel Products,665.93
539546,BNL,BEEKAY NIRYAT LTD,10,INE679E01015,Trading & Distributors,35.46
539018,BEEKAY,BEEKAY STEEL INDUSTRIES LTD,10,INE213D01015,Iron & Steel Products,1215.27
532645,BEEYU,BEEYU OVERSEAS LTD,10,INE052B01011,Trading & Distributors,4.6
539399,BELLACASA,BELLA CASA FASHION & RETAIL LTD,10,INE344T01014,Garments & Apparels,353.54
522650,BEMHY,BEMCO HYDRAULICS LTD,10,INE142E01014,Industrial Products,228.01
543898,BLAL,BEML LAND ASSETS LTD,10,INE0N7W01012,Residential- Commercial Projects,1062.35
500048,BEML,BEML LTD,10,INE258A01016,Construction Vehicles,14237.63
541178,BENARA,BENARA BEARINGS AND PISTONS LTD,10,INE495Z01011,Industrial Products,27.11
509438,BENARAS,BENARES HOTELS LTD,10,INE664D01019,Hotels & Resorts,1142.95
544052,BENCHMARK,BENCHMARK COMPUTER SOLUTIONS LTD,10,INE0Q2Z01013,IT Enabled Services,37.75
533095,BENGALASM,BENGAL & ASSAM COMPANY LTD,10,INE083K01017,Non Banking Financial Company (NBFC),9285.98
512404,BENGALS,BENGAL STEEL INDUSTRIES LTD,10,INE523W01017,Iron & Steel Products,
532230,BENGALT,BENGAL TEA & FABRICS LTD,10,INE665D01016,Tea & Coffee,124.46
512195,BENTCOM,BENTLEY COMMERCIAL ENTERPRISES LTD,10,INE496M01017,Diversified Commercial Services,
509480,BERGEPAINT,BERGER PAINTS INDIA LTD,1,INE463A01038,Paints,64905.7
531340,BERVINL,BERVIN INVESTMENT & LEASING LTD,10,INE348I01018,Other Financial Services,23.56
524606,BERLDRG,BERYL DRUGS LTD,10,INE415H01017,Pharmaceuticals,17.1
531582,BERYLSE,BERYL SECURITIES LTD,10,INE508J01015,Non Banking Financial Company (NBFC),14.01
539660,BESTAGRO,BEST AGROLIFE LTD,10,INE052T01013,Pesticides & Agrochemicals,1569.89
508664,BESTEAST,BEST EASTERN HOTELS LTD,1,INE553F01035,Hotels & Resorts,32.22
512477,BETXIND,BETEX INDIA LTD,10,INE765L01017,Other Textile Products,38.21
533303,BFINVEST,BF INVESTMENT LTD,5,INE878K01010,Holding Company,2007.68
532430,BFUTILITIE,BF UTILITIES LTD,5,INE243D01012,Road Assets傍oll- Annuity- Hybrid-Annuity,3038.65
539662,BFLAFL,BFL ASSET FINVEST LTD,10,INE948Q01018,Non Banking Financial Company (NBFC),17.95
511664,BGIL,BGIL FILMS & TECHNOLOGIES LTD,10,INE443D01018,Film Production- Distribution & Exhibition,4.33
532930,BGRENERGY,BGR ENERGY SYSTEMS LTD,10,INE661I01014,Civil Construction,295.36
530803,BHAGERIA,BHAGERIA INDUSTRIES LTD,5,INE354C01027,Dyes And Pigments,727.98
531719,BHAGCHEM,BHAGIRADHA CHEMICALS & INDUSTRIES LTD,10,INE414D01019,Pesticides & Agrochemicals,1894.32
504646,BGWTATO,BHAGWATI AUTOCAST LTD,10,INE106G01014,Auto Components & Equipments,140
509449,BHAGWOX,BHAGWATI OXYGEN LTD,10,INE026I01010,Commodity Chemicals,12.01
512296,BHAGYANGR,BHAGYANAGAR INDIA LTD,2,INE458B01036,Copper,390.08
540545,BGJL,BHAKTI GEMS AND JEWELLERY LTD,10,INE986W01016,Gems- Jewellery And Watches,28.08
512608,BHANDARI,BHANDARI HOSIERY EXPORTS LTD,1,INE474E01029,Other Textile Products,139.74
538576,BHANDERI,BHANDERI INFRACON LTD,10,INE336Q01016,Residential- Commercial Projects,23.14
500052,BEPL,BHANSALI ENGINEERING POLYMERS LTD,1,INE922A01025,Specialty Chemicals,2578.67
531862,BHARATAGRI,BHARAT AGRI FERT & REALTY LTD,1,INE842D01029,Fertilizers,576.91
511501,BHARAT,BHARAT BHUSHAN SHARE & COMMODITY BROKERS LTD,10,INE900A01013,Other Financial Services,11.27
503960,BBL,BHARAT BIJLEE LTD,10,INE464A01028,Other Electrical Equipment,3703.44
541143,BDL,BHARAT DYNAMICS LTD,10,INE171Z01018,Aerospace & Defense,32263
500049,BEL,BHARAT ELECTRONICS LTD,1,INE263A01024,Aerospace & Defense,170646.79
500493,BHARATFORG,BHARAT FORGE LTD,2,INE465A01025,Auto Components & Equipments,54815.07
505688,BHARATGEAR,BHARAT GEARS LTD,10,INE561C01019,Auto Components & Equipments,176.05
500103,BHEL,BHARAT HEAVY ELECTRICALS LTD,2,INE257A01026,Heavy Electrical Equipment,91386.75
524663,BIBCL,BHARAT IMMUNOLOGICALS & BIOLOGICALS CORPORATION LTD,10,INE994B01014,Pharmaceuticals,132.22
541096,BPLPHARMA,BHARAT PARENTERALS LTD,10,INE365Y01019,Pharmaceuticals,789.58
500547,BPCL,BHARAT PETROLEUM CORPORATION LTD,10,INE029A01011,Refineries & Marketing,130372.09
590021,BHARATRAS,BHARAT RASAYAN LTD,10,INE838B01013,Pesticides & Agrochemicals,3947.08
540700,BRNL,BHARAT ROAD NETWORK LTD,10,INE727S01012,Civil Construction,538.2
523229,BHARATSE,BHARAT SEATS LTD,2,INE415D01024,Auto Components & Equipments,513.7
539799,BHARATWIRE,BHARAT WIRE ROPES LTD,10,INE316L01019,Iron & Steel Products,2055.89
532454,BHARTIARTL,BHARTI AIRTEL LTD,5,INE397D01024,Telecom - Cellular & Fixed line services,692861.27
544162,BHARTIHEXA,BHARTI HEXACOM LTD,5,INE343G01021,Telecom - Cellular & Fixed line services,40687.5
526666,BIL,BHARTIYA INTERNATIONAL LTD,10,INE828A01016,Leather And Leather Products,534.83
524534,BHASKAGR,BHASKAR AGROCHEMICALS LTD,10,INE972C01018,Pesticides & Agrochemicals,35.17
543497,BCCL,BHATIA COLOUR CHEM LTD,10,INE0KQ001017,Specialty Chemicals,61.85
540956,BHATIA,BHATIA COMMUNICATIONS & RETAIL (INDIA) LTD,1,INE341Z01025,Speciality Retail,279.34
518017,BHEEMACEM,BHEEMA CEMENTS LTD,10,INE333H01020,Cement & Cement Products,82.76
514272,BHILSPIN,BHILWARA SPINNERS LTD,10,INE436C01014,Other Textile Products,109.82
533108,BTTL,BHILWARA TECHNICAL TEXTILES LTD,1,INE274K01012,Trading - Textile Products,225.44
526488,BHUDEVI,BHUDEVI INFRA PROJECTS LTD,10,INE432N01010,Residential- Commercial Projects,12.47
540061,BIGBLOC,BIGBLOC CONSTRUCTION LTD,2,INE412U01025,Cement & Cement Products,1569.01
500058,BIHSPONG,BIHAR SPONGE IRON LTD,10,INE819C01011,Sponge Iron,146.58
524723,BIJHANS,BIJOY HANS LTD,10,INE491D01017,Trading & Distributors,6.9
543653,BIKAJI,BIKAJI FOODS INTERNATIONAL LTD,1,INE00E101023,Packaged Foods,13476.82
526853,BI,BILCARE LTD,10,INE986A01012,Healthcare Research- Analytics & Technology,143.84
543209,BILLWIN,BILLWIN INDUSTRIES LTD,10,INE0CRS01012,Diversified,11.66
505681,BIMETAL,BIMETAL BEARINGS LTD,10,INE469A01019,Auto Components & Equipments,234.7
500059,BINANIIND,BINANI INDUSTRIES LTD,10,INE071A01013,Print Media,48.77
523054,ZBINTXPP,BINAYAK TEX PROCESSORS LTD,10,INE626H01019,Other Textile Products,54.06
540148,BINDALEXPO,BINDAL EXPORTS LTD,10,INE564V01013,Gems- Jewellery And Watches,9.21
532523,BIOCON,BIOCON LTD,5,INE376G01013,Pharmaceuticals,32902.44
524396,BIOFILCHEM,BIOFIL CHEMICALS & PHARMACEUTICALS LTD,10,INE829A01014,Pharmaceuticals,109.73
